abstract,author,doi,url,publication month,publication year,title,publisher,crossref_field,semantic_field,label
,"['Xinyuan Zhu', 'Yue Su', 'Zhiguang Qiao', 'Bangshang Zhu', 'Binbin Sun', 'Jingwen Hou', 'Ruibin Wang', 'Yongjia Liu']",10.1021/acsabm.8b00501,,11,2018,Paclitaxel/Chitosan Nanosupensions Provide Enhanced Intravesical Bladder Cancer Therapy with Sustained and Prolonged Delivery of Paclitaxel,ACS Applied Bio Materials,,,Medicinal Chemistry and Pharmaceutics
,"['Guang-Hui Ma', 'Wei Wei', 'De-Zhi Ni', 'Hua Yue', 'Rong Yu', 'Yu-Feng Ma', 'Pi-Ping Lv']",10.1021/mp300051h,,5,2012,Targeted Delivery of Insoluble Cargo (Paclitaxel) by PEGylated Chitosan Nanoparticles Grafted with Arg-Gly-Asp (RGD),Molecular Pharmaceutics,,,Medicinal Chemistry and Pharmaceutics
,"['Il Keun Kwon', 'In-Cheol Sun', 'Won Jun Lee', 'Sang Cheon Lee', 'Min Soo Bae', 'Jung Bok Lee', 'Ho-Jin Moon', 'Dae Hyeok Yang', 'Dong Nyoung Heo']",10.1016/j.biomaterials.2011.09.064,,1,2012,Gold nanoparticles surface-functionalized with paclitaxel drug and biotin receptor as theranostic agents for cancer therapy,Biomaterials,,,Medicinal Chemistry and Pharmaceutics
,"['See-Tong Pang', 'Heng-Chang Chuang', 'Ying-Hsu Chang', 'Kun-Lung Chuang', 'Wen-Jauh Chen', 'Rung-Ywan Tsai', 'Cheng-Keng Chuang', 'Hung-Wei Yang', 'Mu-Yi Hua']",10.1016/j.biomaterials.2010.05.061,,10,2010,Magnetic-nanoparticle-modified paclitaxel for targeted therapy for prostate cancer,Biomaterials,,,Medicinal Chemistry and Pharmaceutics
,"['Dar-Bin Shieh', 'Wu-Chou Su', 'Chen-Sheng Yeh', 'Fong-Yu Cheng', 'Ming-Hua Hsu', 'Thainashmuthu Josephrajan', 'Yu Sern Lin', 'Jih Ru Hwu']",10.1021/ja804947u,,12,2008,Targeted Paclitaxel by Conjugation to Iron Oxide and Gold Nanoparticles,Journal of the American Chemical Society,,,Medicinal Chemistry and Pharmaceutics
,"['Yinghua Li', 'Bing Zhu', 'Jianjun Zou']",10.2174/1568026619666191019102219,,2,2020,Functionalization of Silver Nanoparticles Loaded with Paclitaxel-induced A549 Cells Apoptosis Through ROS-Mediated Signaling Pathways,Current Topics in Medicinal Chemistry,,,Medicinal Chemistry and Pharmaceutics
,"['Adekunle J. Adeniji', 'Temitope O. C. Faleye', 'Toluwanimi E. Akinleye', 'Omonike O. Ogbole']",10.23893/1307-2080.aps.05720,,,2019,Enterovirus inhibiting activities of two lupane triterpenoids and anthraquinones from senna siamea stem bark against three serotypes of echovirus,ACTA Pharmaceutica Sciencia,,,Pharmacology
,"['Sadia Chiragh', 'Zujaja Zaheer', 'Mahwash Malik', 'Mazhar Hussain']",10.35845/kmuj.2018.17980,https://doi.org/10.35845/kmuj.2018.17980,9,2018,EFFECT OF PIOGLITAZONE AND GEMFIBROZIL ADMINISTRATION ON C-REACTIVE PROTEIN LEVELS IN NON-DIABETIC HYPERLIPIDEMIC RATS,Khyber Medical University Journal,,,Pharmacology
,"['MAK Commission', 'A. Hartwig', 'T. Göen', 'O. Herbarth', 'P. Popp', 'U. E. Rolle-Kampczyk', 'G. Köller']",10.34865/bi30347e5_4or,,12,2020,Ochratoxin A – Determination of ochratoxin A in serum by CE-LIF. Biomonitoring Method – Translation of the German version from 2020 ,"The MAK Collection for Occupational Health and Safety 2020, Vol 5, No 4",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig', 'E. Rißler', 'B. Roßbach', 'T. Göen', 'M. Zobel', 'K. Klotz']",10.34865/bi9120e5_4or,,12,2020,"Naphthalene – Determination of 1,2-dihydroxynaphthalene, 1-naphthol and 2-naphthol in urine by GC-MS/MS. Biomonitoring Method – Translation of the German version from 2020 ","The MAK Collection for Occupational Health and Safety 2020, Vol 5, No 4",,,Toxicology
,"['MAK Commission', 'A. Hartwig', 'T. Göen', 'O. Herbarth', 'P. Popp', 'U. E. Rolle-Kampczyk', 'G. Köller']",10.34865/bi30347d5_4or,,12,2020,Ochratoxin A – Bestimmung von Ochratoxin A in Serum mittels CE-LIF. Biomonitoring-Methode,"The MAK Collection for Occupational Health and Safety 2020, Vol 5, No 4",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig', 'E. Rißler', 'B. Roßbach', 'T. Göen', 'M. Zobel', 'K. Klotz']",10.34865/bi9120d5_4or,,12,2020,"Naphthalin – Bestimmung von 1,2-Dihydroxynaphthalin, 1-Naphthol und 2-Naphthol in Urin mittels GC-MS/MS. Biomonitoring-Methode ","The MAK Collection for Occupational Health and Safety 2020, Vol 5, No 4",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig', 'T. H. Brock', 'K. Timm', 'R. Sonnenburg', 'T. Schwank', 'C. Schuh', 'A. L. Schmitz', 'M. Mattenklott', 'C.-P. Maschmeier', 'M. Kirchner', 'R. Hebisch', 'D. Breuer', 'K. Pitzke']",10.34865/amdetercompegt5_4or,,12,2020,Determination of metal-containing components of airborne particles. Air Monitoring Method – Translation of the German version from 2019 ,"The MAK Collection for Occupational Health and Safety 2020, Vol 5, No 4",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig', 'K. Pitzke', 'P. Heckmann', 'A.L. Schmitz', 'R. Hebisch', 'D. Breuer']",10.34865/amplausdgt5_4or,,12,2020,Plausibilitätsprüfung für Messverfahren – Teil 1: Sammelnde Messverfahren. Luftanalysen-Methode ,"The MAK Collection for Occupational Health and Safety 2020, Vol 5, No 4",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig', 'H. Drexler', 'B. Michalke']",10.34865/bb743998e5_4ad,,12,2020,Molybdenum and its compounds – Addendum for evaluation of a BAR. Assessment Values in Biological Material – Translation of the German version from 2019 ,"The MAK Collection for Occupational Health and Safety 2020, Vol 5, No 4",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig', 'H. Drexler', 'H.M. Bolt']",10.34865/bb743992pbae5_4ad,,12,2020,"Lead and its compounds (except lead arsenate, lead chromate and alkyl lead compounds) – Addendum for re-evaluation of the BLW. Assessment Values in Biological Material – Translation of the German version from 2019 ","The MAK Collection for Occupational Health and Safety 2020, Vol 5, No 4",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig', 'H. Drexler', 'T. Göen']",10.34865/bb743992pbbe5_4ad,,12,2020,"Lead and its compounds (except lead arsenate, lead chromate and alkyl lead compounds) – Addendum for re-evaluation of the BAR. Assessment Values in Biological Material – Translation of the German version from 2020 ","The MAK Collection for Occupational Health and Safety 2020, Vol 5, No 4",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig', 'H. Drexler', 'T. Jäger', 'M. Bader']",10.34865/bbgeneralegt5_4ad,,12,2020,Creatinine as reference parameter for the concentration of substances in urine – Addendum to the conversion of volume- or creatinine-related analytical results. Assessment Values in Biological Material – Translation of the German version from 2020 ,"The MAK Collection for Occupational Health and Safety 2020, Vol 5, No 4",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig', 'H. Drexler', 'T. Göen']",10.34865/bb743992pbbd5_4ad,,12,2020,"Blei und seine Verbindungen (außer Bleiarsenat, Bleichromat und Alkylbleiverbindungen) – Addendum zur Reevaluierung des BAR. Beurteilungswerte in biologischem Material ","The MAK Collection for Occupational Health and Safety 2020, Vol 5, No 4",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig']",10.34865/mb7911e5_4ad,,12,2020,"Monochloroacetic acid, sodium monochloroacetate. MAK Value Documentation, supplement – Translation of the German version from 2019 ","The MAK Collection for Occupational Health and Safety 2020, Vol 5, No 4",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig']",10.34865/mb7493e5_4ad,,12,2020,"Methyl mercaptan. MAK Value Documentation, supplement – Translation of the German version from 2019","The MAK Collection for Occupational Health and Safety 2020, Vol 5, No 4",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig']",10.34865/mb7508e5_4ad,,12,2020,"Ethanethiol. MAK Value Documentation, supplement – Translation of the German version from 2019 ","The MAK Collection for Occupational Health and Safety 2020, Vol 5, No 4",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig']",10.34865/mb800131e5_4or,,12,2020,Coconut oil. MAK Value Documentation – Translation of the German version from 2019 ,"The MAK Collection for Occupational Health and Safety 2020, Vol 5, No 4",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig']",10.34865/mb10979e5_4ad,,12,2020,"1-Butanethiol. MAK Value Documentation, supplement – Translation of the German version from 2019 ","The MAK Collection for Occupational Health and Safety 2020, Vol 5, No 4",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig']",10.34865/mb9514kske5_4ad,,12,2020,"Benzotriazole. MAK Value Documentation, supplement – Translation of the German version from 2019","The MAK Collection for Occupational Health and Safety 2020, Vol 5, No 4",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig', 'H. Drexler', 'R. Jäger', 'M. Bader']",10.34865/bbgeneraldgt5_4ad,,12,2020,Kreatinin als Bezugsgröße für Stoffkonzentrationen im Urin – Addendum zur Konversion von volumen- bzw. kreatininbezogenen Analysenergebnissen. Beurteilungswerte in biologischem Material ,"The MAK Collection for Occupational Health and Safety 2020, Vol 5, No 4",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig']",10.34865/mb7900d5_4ad,,12,2020,"1,1,2-Trichlorethan. MAK-Begründung, Nachtrag","The MAK Collection for Occupational Health and Safety 2020, Vol 5, No 4",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig']",10.34865/mb40921d5_4ad,,12,2020,"Siliciumcarbid (Faserstaub) (einschließlich Whisker). MAK-Begründung, Nachtrag ","The MAK Collection for Occupational Health and Safety 2020, Vol 5, No 4",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig']",10.34865/mb6599715d5_4ad,,12,2020,"Portlandzement-Staub. MAK-Begründung, Nachtrag","The MAK Collection for Occupational Health and Safety 2020, Vol 5, No 4",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig']",10.34865/mb7601d5_4or,,12,2020,Pentachlorethan. MAK-Begründung,"The MAK Collection for Occupational Health and Safety 2020, Vol 5, No 4",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig']",10.34865/mb13913d5_4ad,,12,2020,"Nitrilotriessigsäure und ihre Natriumsalze. MAK-Begründung, Nachtrag","The MAK Collection for Occupational Health and Safety 2020, Vol 5, No 4",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig']",10.34865/mb1025457d5_4or,,12,2020,Methylenbis(dibutyldithiocarbamat). MAK-Begründung ,"The MAK Collection for Occupational Health and Safety 2020, Vol 5, No 4",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig']",10.34865/mb131977d5_4ad,,12,2020,"Kresol (alle Isomere). MAK-Begründung, Nachtrag","The MAK Collection for Occupational Health and Safety 2020, Vol 5, No 4",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig']",10.34865/mb7534d5_4ad,,12,2020,"1,1-Dichlorethan. MAK-Begründung, Nachtrag","The MAK Collection for Occupational Health and Safety 2020, Vol 5, No 4",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig', 'T. Göen', 'J. Müller', 'M. Zarniko', 'H.‐W. Hoppe']",10.1002/3527600418.bi163404d0022,,1,2018,"Methyl‐tert‐butylether – Bestimmung von Methyl‐tert‐butylether in Blut und Urin mittels Headspace‐Gaschromatographie‐Massenspektrometrie [Biomonitoring Methods in German language, 2018]","The MAK Collection for Occupational Health and Safety 2018, Vol 3, No 1",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig', 'T. Göen', 'M. Blaszkewicz', 'B. Aust', 'G. Gilch', 'G. Scherer']",10.1002/3527600418.bi7512d0022,,1,2018,"Formamid, Dimethylformamid – Bestimmung von Formamid in Urin mittels Gaschromatographie‐Massenspektrometrie [Biomonitoring Methods in German language, 2018]","The MAK Collection for Occupational Health and Safety 2018, Vol 3, No 1",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig', 'T. Göen', 'J. Müller', 'M. Zarniko', 'H.‐W. Hoppe']",10.1002/3527600418.bi163404e2218,,1,2018,"Methyl tert‐butyl ether – Determination of methyl tert‐butyl ether in blood and urine using headspace gas chromatography mass spectrometry [Biomonitoring Methods, 2018]","The MAK Collection for Occupational Health and Safety 2018, Vol 3, No 1",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig', 'T. Göen', 'M. Blaszkewicz', 'B. Aust', 'G. Gilch', 'G. Scherer']",10.1002/3527600418.bi7512e2218,,1,2018,"Formamide, dimethylformamide – Determination of formamide in urine by gas chromatography mass spectrometry [Biomonitoring Methods, 2018]","The MAK Collection for Occupational Health and Safety 2018, Vol 3, No 1",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig', 'R. Hebisch', 'P. Eshlaghi Ansari', 'M. Blaskowitz', 'D. Breuer']",10.1002/3527600418.am14143d0019,,1,2018,"Alkanolamine – Methode zur Bestimmung von 11 Alkanolaminen in der Luft am Arbeitsplatz mittels Ionenchromatographie [Air Monitoring Methods in German language, 2018]","The MAK Collection for Occupational Health and Safety 2018, Vol 3, No 1",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig', 'M. Tschickardt', 'K.-H. Pannwitz', 'G. Nitz', 'L. Nitschke', 'W. Krämer', 'Y. Giesen', 'R. Bartsch', 'R. Hebisch', 'C.G. Dragan', 'D. Breuer']",10.1002/3527600418.amsampmixd0019,,1,2018,"Probenahme und Analyse von Stoffen und Stoffgemischen, die gleichzeitig als Dampf und Partikel in der Luft am Arbeitsplatz vorkommen können [Air Monitoring Methods in German language, 2018]","The MAK Collection for Occupational Health and Safety 2018, Vol 3, No 1",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig', 'T.H. Brock', 'W. Schneider', 'T. Houben', 'N. Fröhlich', 'R. Hebisch']",10.1002/3527600418.am743997e2018 ,,1,2018,"Mercury – Method for the determination of vapour from mercury and its inorganic compounds in workplace air using atomic absorption spectrometry [Air Monitoring Methods, 2017]","The MAK Collection for Occupational Health and Safety 2018, Vol 3, No 1",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig']",10.1002/3527600418.mb10803e6319 ,,1,2019,"1‐Nitropropane [MAK Value Documentation, 2017]","The MAK Collection for Occupational Health and Safety 2019, Vol 4, No 1",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig']",10.1002/3527600418.mb9206235e6519,,1,2019,"Mineral oils (petroleum), severely refined [MAK Value Documentation, 2018]","The MAK Collection for Occupational Health and Safety 2019, Vol 4, No 1",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig']",10.1002/3527600418.mb6253e6419 ,,1,2019,"Aniline [MAK Value Documentation, 2018]","The MAK Collection for Occupational Health and Safety 2019, Vol 4, No 1",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig', 'Thomas Göen', 'Dusan Krnac', 'Gerhard Scherer', 'Gabriele Leng', 'Katja Küpper', 'Wolfgang Gries']",10.34865/BI14930D5_3OR,,10,2020,2-Mercaptobenzothiazol – Bestimmung von 2-Mercaptobenzothiazol in Urin mittels LC-MS/MS. Biomonitoring-Methode,"The MAK Collection for Occupational Health and Safety 2020, Vol 5, No 3",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig', 'H. Drexler', 'M. Bader', 'T. Göen']",10.1002/3527600418.bb10689e2318,,1,2018,"1‐Chloro‐2,3‐epoxypropane (Epichlorohydrin) [BAT Value Documentation, 2017]","The MAK Collection for Occupational Health and Safety 2018, Vol 3, No 1",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig', 'H. Drexler', 'W. Weistenhöfer', 'K. Klotz', 'M. Bader', 'T. Kraus']",10.1002/3527600418.bb7143d0023,,1,2018,"Addendum zu Benzol [BAT Value Documentation in German language, 2018]","The MAK Collection for Occupational Health and Safety 2018, Vol 3, No 1",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig', 'H. Drexler', 'H.M. Bolt', 'G. Leng']",10.1002/3527600418.bb9895e2318,,1,2018,"Addendum to Nitrobenzene [BAT Value Documentation, 2017]","The MAK Collection for Occupational Health and Safety 2018, Vol 3, No 1",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig', 'H. Drexler', 'B. Roßbach', 'S. Letzel']",10.1002/3527600418.bb744050e2318,,1,2018,"Copper and its inorganic compounds [BAT Value Documentation, 2017]","The MAK Collection for Occupational Health and Safety 2018, Vol 3, No 1",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig']",10.1002/3527600418.mb804247kskd0064 ,,1,2018,"Weißöl, pharmazeutisch [MAK Value Documentation in German language, 2018]","The MAK Collection for Occupational Health and Safety 2018, Vol 3, No 1",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig']",10.1002/3527600418.mb6864911d0064,,1,2018,"Polyalphaolefine [MAK Value Documentation in German language, 2018]","The MAK Collection for Occupational Health and Safety 2018, Vol 3, No 1",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig']",10.1002/3527600418.mb240668verd0064,,1,2018,"Phenylzinnverbindungen [MAK Value Documentation in German language, 2018]","The MAK Collection for Occupational Health and Safety 2018, Vol 3, No 1",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig']",10.1002/3527600418.mb6178986ksd0064,,1,2018,"Petroleumsulfonate, Calciumsalze (technisches Gemisch in Mineralöl) [MAK Value Documentation in German language, 2018]","The MAK Collection for Occupational Health and Safety 2018, Vol 3, No 1",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig']",10.1002/3527600418.mb10725d0064,,1,2018,"Methylvinylether [MAK Value Documentation in German language, 2018]","The MAK Collection for Occupational Health and Safety 2018, Vol 3, No 1",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig']",10.1002/3527600418.mb9882d0064,,1,2018,"iso‐Propylbenzol (Cumol; 2‐Phenylpropan) [MAK Value Documentation in German language, 2018]","The MAK Collection for Occupational Health and Safety 2018, Vol 3, No 1",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig']",10.1002/3527600418.mb5563d0064,,1,2018,"Glycerintrinitrat [MAK Value Documentation in German language, 2018]","The MAK Collection for Occupational Health and Safety 2018, Vol 3, No 1",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig']",10.1002/3527600418.mb10041d0064,,1,2018,"Ethylbenzol [MAK Value Documentation in German language, 2018]","The MAK Collection for Occupational Health and Safety 2018, Vol 3, No 1",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig']",10.1002/3527600418.mb59856d0064,,1,2018,"N,N‐Dimethylethylamin [MAK Value Documentation in German language, 2018]","The MAK Collection for Occupational Health and Safety 2018, Vol 3, No 1",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig']",10.1002/3527600418.mb2678096d0064,,1,2018,"1,2‐Dihydro‐2,2,4‐trimethylchinolin, polymer [MAK Value Documentation in German language, 2018]","The MAK Collection for Occupational Health and Safety 2018, Vol 3, No 1",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig']",10.1002/3527600418.mb6474247yold0064,,1,2018,"Destillate (Erdöl), mit Wasserstoff behandelte leichte [MAK Value Documentation in German language, 2018]","The MAK Collection for Occupational Health and Safety 2018, Vol 3, No 1",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig']",10.1002/3527600418.mb9117d0064,,1,2018,"Decahydronaphthalin [MAK Value Documentation in German language, 2018]","The MAK Collection for Occupational Health and Safety 2018, Vol 3, No 1",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig']",10.1002/3527600418.mb189745d0064,,1,2018,"Chlorthalonil [MAK Value Documentation in German language, 2018]","The MAK Collection for Occupational Health and Safety 2018, Vol 3, No 1",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig']",10.1002/3527600418.mb5785577d0064 ,,1,2018,"Calciumbis(dinonylnaphthalinsulfonat) [MAK Value Documentation in German language, 2018]","The MAK Collection for Occupational Health and Safety 2018, Vol 3, No 1",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig']",10.1002/3527600418.mb11176d0064,,1,2018,"2‐Butoxyethanol [MAK Value Documentation in German language, 2018]","The MAK Collection for Occupational Health and Safety 2018, Vol 3, No 1",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig']",10.1002/3527600418.mb12373d0064,,1,2018,"2‐Butenal (Crotonaldehyd) [MAK Value Documentation in German language, 2018]","The MAK Collection for Occupational Health and Safety 2018, Vol 3, No 1",,,Toxicology
,"['MAK Commission', 'Andrea Hartwig']",10.1002/3527600418.mb7565d0064,,1,2018,"tert‐Butanol [MAK Value Documentation in German language, 2018]","The MAK Collection for Occupational Health and Safety 2018, Vol 3, No 1",,,Toxicology
